,yelpid,name,image,url,latitude,longitude,address,phone,categories,transactions,rating,reviews
384,2dWmUMQhKh-xTPlWy3NyNg,Potter's Pasties & Pies,https://s3-media4.fl.yelpcdn.com/bphoto/YzV7hmazV9X35cm5Yk4zfg/o.jpg,https://www.yelp.com/biz/potters-pasties-and-pies-minneapolis-2?adjust_creative=P1RJNSLd83EWzgeA0sG62A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=P1RJNSLd83EWzgeA0sG62A,44.9878175,-93.2269062,"1828 Como Ave SE Minneapolis, MN 55414",(612) 819-3107,"['British', 'Food Trucks']",['delivery'],4.0,63
385,SYatmP13nBKFleGycgltWg,Kinhdo Vietnamese Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/hww78zSGc5mluaAdQ8VmPg/o.jpg,https://www.yelp.com/biz/kinhdo-vietnamese-restaurant-minneapolis-2?adjust_creative=P1RJNSLd83EWzgeA0sG62A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=P1RJNSLd83EWzgeA0sG62A,44.95212,-93.29784,"2755 Hennepin Ave Minneapolis, MN 55408",(612) 870-1295,"['Vietnamese', 'Chinese']",['delivery'],3.5,144
386,ktRQ7XV2SpvJhNcXvRJwAA,Sikora's Polish Market & Deli,https://s3-media1.fl.yelpcdn.com/bphoto/HYkR7SF039bI1b8OV83SwQ/o.jpg,https://www.yelp.com/biz/sikoras-polish-market-and-deli-minneapolis?adjust_creative=P1RJNSLd83EWzgeA0sG62A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=P1RJNSLd83EWzgeA0sG62A,45.0049758,-93.2575355,"1625 Washington St NE Minneapolis, MN 55413",(612) 789-0907,"['Grocery', 'Polish', 'Delis']",[],5.0,23
387,3vvG8vWDv7VjWq1kJHLe_w,Egg and I,https://s3-media1.fl.yelpcdn.com/bphoto/fGNzlrvCgcst-9Q2xVI84A/o.jpg,https://www.yelp.com/biz/egg-and-i-minneapolis?adjust_creative=P1RJNSLd83EWzgeA0sG62A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=P1RJNSLd83EWzgeA0sG62A,44.9508590698242,-93.2885131835938,"2828 Lyndale Ave S Minneapolis, MN 55408",(612) 872-7282,['Breakfast & Brunch'],[],3.5,128
388,x9v31m0RnYVBHpQCOASWMg,Segue Coffee,https://s3-media3.fl.yelpcdn.com/bphoto/8NdYiECk2_77RCBg7oVtww/o.jpg,https://www.yelp.com/biz/segue-coffee-minneapolis?adjust_creative=P1RJNSLd83EWzgeA0sG62A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=P1RJNSLd83EWzgeA0sG62A,44.9693757788061,-93.2581102929488,"811 11th Ave S Minneapolis, MN 55404",(612) 236-4917,"['Coffee & Tea', 'Breakfast & Brunch', 'American (Traditional)']",[],4.5,35
389,cmouyztGR94WdpwpIBap2Q,Hamburguesas El Gordo,https://s3-media2.fl.yelpcdn.com/bphoto/FAa7RrtWZz14owW3P5YO1A/o.jpg,https://www.yelp.com/biz/hamburguesas-el-gordo-minneapolis?adjust_creative=P1RJNSLd83EWzgeA0sG62A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=P1RJNSLd83EWzgeA0sG62A,44.92712,-93.24694,"4157 Cedar Ave S Minneapolis, MN 55407",(612) 722-1087,"['Burgers', 'Tacos', 'Hot Dogs']","['pickup', 'delivery']",3.5,114
390,J2rpm3JcYpuLJMo0bgO2xw,Wasabi Fusion,https://s3-media3.fl.yelpcdn.com/bphoto/WPD8wJ5H3kq85zxj6cESmw/o.jpg,https://www.yelp.com/biz/wasabi-fusion-minneapolis?adjust_creative=P1RJNSLd83EWzgeA0sG62A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=P1RJNSLd83EWzgeA0sG62A,44.9762275,-93.2556448,"903 Washington Ave S Minneapolis, MN 55415",(612) 339-6688,"['Japanese', 'Sushi Bars']",['pickup'],3.5,207
391,_NE_Uwl5rekWUJmglaoJiA,CRAVE - LaSalle Plaza,https://s3-media4.fl.yelpcdn.com/bphoto/uEyfEjTZrU-BZWv31Zcpmw/o.jpg,https://www.yelp.com/biz/crave-lasalle-plaza-minneapolis?adjust_creative=P1RJNSLd83EWzgeA0sG62A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=P1RJNSLd83EWzgeA0sG62A,44.9764515417917,-93.276519230548,"825 Hennepin Ave Minneapolis, MN 55402",(612) 332-1133,"['Sushi Bars', 'American (New)', 'Wine Bars']","['delivery', 'pickup']",3.0,386
392,DrFXRkJaI0YhKLCe0smZkA,Scott Ja-Mamas,https://s3-media2.fl.yelpcdn.com/bphoto/TNYFqWGw6iS5MIWFoVJ95g/o.jpg,https://www.yelp.com/biz/scott-ja-mamas-minneapolis?adjust_creative=P1RJNSLd83EWzgeA0sG62A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=P1RJNSLd83EWzgeA0sG62A,44.903856,-93.2783187,"3 W Diamond Lake Rd Minneapolis, MN 55419",(612) 823-4450,['Barbeque'],[],4.5,58
393,RBn8gu7e1JoXjLpFjG3EhA,Morrissey's Irish Pub,https://s3-media2.fl.yelpcdn.com/bphoto/cALJHpUUvLVuuTSjaPpUUw/o.jpg,https://www.yelp.com/biz/morrisseys-irish-pub-minneapolis?adjust_creative=P1RJNSLd83EWzgeA0sG62A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=P1RJNSLd83EWzgeA0sG62A,44.9482748,-93.2914334,"913 W Lake St Minneapolis, MN 55408",(612) 465-8555,"['Irish', 'Breakfast & Brunch', 'Irish Pub']",['delivery'],4.0,108
394,vA4Tlku2H_eSDyBP0kk9dQ,Cocina Latina,https://s3-media1.fl.yelpcdn.com/bphoto/bC0cHlHVumG06SOO-gfdpg/o.jpg,https://www.yelp.com/biz/cocina-latina-minneapolis?adjust_creative=P1RJNSLd83EWzgeA0sG62A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=P1RJNSLd83EWzgeA0sG62A,44.93442,-93.27824,"3764 Nicollet Ave Minneapolis, MN 55409",(612) 354-2971,"['Latin American', 'Mexican']",['delivery'],4.0,85
395,5JcH5PSGlaZS6KbsjSy2vg,Midori's Floating World Cafe,https://s3-media4.fl.yelpcdn.com/bphoto/ObXqkdBqJjDAuxahoT1rvw/o.jpg,https://www.yelp.com/biz/midoris-floating-world-cafe-minneapolis?adjust_creative=P1RJNSLd83EWzgeA0sG62A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=P1RJNSLd83EWzgeA0sG62A,44.948112487793,-93.2334213256836,"2629 E Lake St Minneapolis, MN 55406",(612) 721-3011,"['Sushi Bars', 'Japanese']",['delivery'],3.5,124
396,j_NWsRkcmQgn8HaxJfBxSg,Pineda Tacos,https://s3-media2.fl.yelpcdn.com/bphoto/HSMjXMHcbbrTPVI_5eK2Ug/o.jpg,https://www.yelp.com/biz/pineda-tacos-minneapolis?adjust_creative=P1RJNSLd83EWzgeA0sG62A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=P1RJNSLd83EWzgeA0sG62A,44.9485149,-93.2411593,"2150 E Lake St Minneapolis, MN 55407",(612) 722-3580,['Mexican'],['delivery'],4.0,74
397,b8lOfh4yvdegup2CBPBsJw,La Mesa,https://s3-media3.fl.yelpcdn.com/bphoto/78DpkEYTbkSc9gIo2J32Jw/o.jpg,https://www.yelp.com/biz/la-mesa-minneapolis?adjust_creative=P1RJNSLd83EWzgeA0sG62A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=P1RJNSLd83EWzgeA0sG62A,44.97485,-93.30674,"230 Cedar Lake Rd S Minneapolis, MN 55405",(612) 259-8943,"['Pizza', 'Latin American', 'Tapas/Small Plates']",['delivery'],4.5,46
398,EC_8cIQPdhS88ZCmdntz7g,International Cuisine Bar and Grill,https://s3-media3.fl.yelpcdn.com/bphoto/s88SIEjfoGcE27Lxh4RA2w/o.jpg,https://www.yelp.com/biz/international-cuisine-bar-and-grill-minneapolis?adjust_creative=P1RJNSLd83EWzgeA0sG62A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=P1RJNSLd83EWzgeA0sG62A,44.9485153365562,-93.220907561481,"3508 E Lake St Minneapolis, MN 55406",(612) 353-6296,"['Latin American', 'Bars']","['pickup', 'delivery']",4.0,58
399,Tb52QKj0ZftJRQashUPrTA,The Lowry Café,https://s3-media1.fl.yelpcdn.com/bphoto/kzYwXyKXoPuHs4TMFhSleg/o.jpg,https://www.yelp.com/biz/the-lowry-caf%C3%A9-minneapolis-3?adjust_creative=P1RJNSLd83EWzgeA0sG62A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=P1RJNSLd83EWzgeA0sG62A,45.0130873277091,-93.3086746337068,"2207 Lowry Ave N Minneapolis, MN 55411",(612) 677-2233,"['Breakfast & Brunch', 'Cafes', 'American (Traditional)']",['delivery'],4.0,89
400,Lrs0r2G3189Z0rkqdt5myA,Tori 44,https://s3-media4.fl.yelpcdn.com/bphoto/HlBH4-vSS1cxiGlVzUIeJQ/o.jpg,https://www.yelp.com/biz/tori-44-minneapolis-2?adjust_creative=P1RJNSLd83EWzgeA0sG62A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=P1RJNSLd83EWzgeA0sG62A,45.03523,-93.30892,"2203 N 44th Ave Minneapolis, MN 55412",(612) 345-7078,['Ramen'],"['pickup', 'delivery']",4.0,82
401,pjbeEowHGzv5ZjnWUR5Kzw,Black Coffee And Waffle Bar,https://s3-media1.fl.yelpcdn.com/bphoto/TrBXoyi7Hq09DUxjyXngLg/o.jpg,https://www.yelp.com/biz/black-coffee-and-waffle-bar-minneapolis?adjust_creative=P1RJNSLd83EWzgeA0sG62A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=P1RJNSLd83EWzgeA0sG62A,44.9878018565339,-93.230259207879,"1500 Como Ave SE Minneapolis, MN 55414",(612) 436-0719,"['American (Traditional)', 'Waffles']",[],3.5,227
402,2KrwiBR-ib2tSPnaGLXkMA,Soho Cafe,https://s3-media2.fl.yelpcdn.com/bphoto/V72BmxTw3bKllA_LbaGLZQ/o.jpg,https://www.yelp.com/biz/soho-cafe-minneapolis?adjust_creative=P1RJNSLd83EWzgeA0sG62A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=P1RJNSLd83EWzgeA0sG62A,44.95612,-93.29691,"2532 Hennepin Ave Minneapolis, MN 55405",(612) 377-7996,"['Pizza', 'Greek', 'Italian']","['pickup', 'delivery']",4.0,79
403,RFdLxs7xfDmHSYZQIKiEBw,Stray Dog,https://s3-media2.fl.yelpcdn.com/bphoto/KQEd1mvnoY31MXUXDRKA5w/o.jpg,https://www.yelp.com/biz/stray-dog-minneapolis-2?adjust_creative=P1RJNSLd83EWzgeA0sG62A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=P1RJNSLd83EWzgeA0sG62A,44.9888,-93.2549,"401 E Hennepin Ave Minneapolis, MN 55414",(612) 378-2855,"['Bars', 'Breakfast & Brunch', 'American (Traditional)']",['delivery'],4.0,64
404,XWXkC7BwxXB-zvYggX4Qzw,The Nicollet Diner,https://s3-media2.fl.yelpcdn.com/bphoto/omk2xGvLcyGqKpSwSs0GXA/o.jpg,https://www.yelp.com/biz/the-nicollet-diner-minneapolis-6?adjust_creative=P1RJNSLd83EWzgeA0sG62A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=P1RJNSLd83EWzgeA0sG62A,44.9677531621226,-93.2778880171967,"1428 Nicollet Ave Minneapolis, MN 55403",(612) 399-6258,"['Diners', 'Breakfast & Brunch', 'Burgers']","['delivery', 'pickup']",3.0,320
405,7xLRxA3Wr9FehbLw1xXeNA,The Depot Tavern,https://s3-media4.fl.yelpcdn.com/bphoto/d_hlZE2pbVVuPUaaqyrjXg/o.jpg,https://www.yelp.com/biz/the-depot-tavern-minneapolis?adjust_creative=P1RJNSLd83EWzgeA0sG62A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=P1RJNSLd83EWzgeA0sG62A,44.978431,-93.275732,"17 N 7th St Minneapolis, MN 55403",(612) 338-1828,"['American (Traditional)', 'Bars', 'Burgers']",['delivery'],3.5,136
406,yBcHBhsgotzagFtUWltssQ,Rainbow Chinese Restaurant & Bar,https://s3-media3.fl.yelpcdn.com/bphoto/LpqanJnSQGzbSE-u4tfH5w/o.jpg,https://www.yelp.com/biz/rainbow-chinese-restaurant-and-bar-minneapolis?adjust_creative=P1RJNSLd83EWzgeA0sG62A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=P1RJNSLd83EWzgeA0sG62A,44.9523822,-93.2777451,"2739 Nicollet Ave Minneapolis, MN 55408",(612) 870-7084,['Chinese'],['delivery'],3.5,155
407,uzkzDQZyZzDkbtjdrbdH4Q,The Red Sea,https://s3-media2.fl.yelpcdn.com/bphoto/DXCgEWiyCmLui773go2l1Q/o.jpg,https://www.yelp.com/biz/the-red-sea-minneapolis-9?adjust_creative=P1RJNSLd83EWzgeA0sG62A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=P1RJNSLd83EWzgeA0sG62A,44.97076,-93.24756,"320 Cedar Ave S Minneapolis, MN 55454",(612) 333-1644,"['Bars', 'Music Venues', 'Ethiopian']","['pickup', 'delivery']",4.0,85
408,G-bJ5jERpzuTDPWvoNqKig,Buca di Beppo Italian Restaurant,https://s3-media4.fl.yelpcdn.com/bphoto/RWmUw5cPalgTASSmtTx_lw/o.jpg,https://www.yelp.com/biz/buca-di-beppo-minneapolis-6?adjust_creative=P1RJNSLd83EWzgeA0sG62A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=P1RJNSLd83EWzgeA0sG62A,44.9739482622623,-93.280038535595,"1204 Harmon Pl Minneapolis, MN 55403",(612) 288-0138,['Italian'],"['pickup', 'delivery']",3.5,150
409,vqGU5Zdtb7KhWZhkH0nFSQ,Book Club,https://s3-media3.fl.yelpcdn.com/bphoto/d7uxK_wK9M0Oh8oMCuiRVQ/o.jpg,https://www.yelp.com/biz/book-club-minneapolis-2?adjust_creative=P1RJNSLd83EWzgeA0sG62A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=P1RJNSLd83EWzgeA0sG62A,44.9047,-93.30826,"5411 Penn Ave S Minneapolis, MN 55419",(612) 822-5411,"['American (New)', 'Breakfast & Brunch', 'Cocktail Bars']",['delivery'],3.5,133
410,HBJdSsbf_GGFtt0D-rX4bg,Amore Uptown,https://s3-media3.fl.yelpcdn.com/bphoto/hfwxW5SB9IHtRoi-gIRSsw/o.jpg,https://www.yelp.com/biz/amore-uptown-minneapolis?adjust_creative=P1RJNSLd83EWzgeA0sG62A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=P1RJNSLd83EWzgeA0sG62A,44.94808,-93.30247,"1601 W Lake St Minneapolis, MN 55408",(612) 823-0250,"['Italian', 'Wine Bars', 'Breakfast & Brunch']",['delivery'],3.5,145
411,yzRYHyHlTLBWsX7gyVnaYQ,Mesob Ethiopian Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/QGv2DeYSApBOBRK-NgLS4w/o.jpg,https://www.yelp.com/biz/mesob-ethiopian-restaurant-minneapolis?adjust_creative=P1RJNSLd83EWzgeA0sG62A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=P1RJNSLd83EWzgeA0sG62A,44.93167,-93.22639,"3915 Hiawatha Ave Minneapolis, MN 55422",(612) 839-5868,['Ethiopian'],['delivery'],4.5,32
412,ijwwMXueXeBXyg53yzGSTw,Tasty Pizza - Hangar 45,https://s3-media3.fl.yelpcdn.com/bphoto/ctQHe0IvJuRqbyO0YfZ-4A/o.jpg,https://www.yelp.com/biz/tasty-pizza-hangar-45-minneapolis?adjust_creative=P1RJNSLd83EWzgeA0sG62A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=P1RJNSLd83EWzgeA0sG62A,45.05047,-93.24917,"875 45th Ave NE Minneapolis, MN 55421",(763) 571-2722,"['Pizza', 'American (Traditional)', 'Sports Bars']",[],4.0,76
413,RD3eOv7EzMcVtbv6ghDeYA,Med Box Grill,https://s3-media1.fl.yelpcdn.com/bphoto/S3vGaxbtzW-OUYknjkkZ4g/o.jpg,https://www.yelp.com/biz/med-box-grill-minneapolis-2?adjust_creative=P1RJNSLd83EWzgeA0sG62A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=P1RJNSLd83EWzgeA0sG62A,44.9479790610055,-93.2935776561499,"Minneapolis, MN 55408",(612) 719-3345,"['Mediterranean', 'Food Trucks', 'Turkish']",[],5.0,18
414,DZH-JCDOoZcf9G8n5KHpXA,Town Hall Lanes,https://s3-media1.fl.yelpcdn.com/bphoto/ntbZvg67S1TMAtxOY37HIw/o.jpg,https://www.yelp.com/biz/town-hall-lanes-minneapolis?adjust_creative=P1RJNSLd83EWzgeA0sG62A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=P1RJNSLd83EWzgeA0sG62A,44.911892,-93.222458,"5019 34th Ave S Minneapolis, MN 55417",(612) 767-3354,"['Gastropubs', 'Pubs', 'Bowling']",['delivery'],3.5,113
415,GSbUWfGgxn5SZhqmEEgAFg,Mesa Pizza,https://s3-media4.fl.yelpcdn.com/bphoto/AI2AaNS9Ce7q_xBNAEkmzQ/o.jpg,https://www.yelp.com/biz/mesa-pizza-minneapolis-2?adjust_creative=P1RJNSLd83EWzgeA0sG62A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=P1RJNSLd83EWzgeA0sG62A,44.948530170508,-93.299314011232,"1440 W Lake St Minneapolis, MN 55408",(612) 206-3026,['Pizza'],"['pickup', 'delivery']",3.5,124
416,KbfQtgnMvr51BDyja1mneA,Pho Hoa Noodle Soup,https://s3-media2.fl.yelpcdn.com/bphoto/dT3rbIiZmdsExfSQf_jpLA/o.jpg,https://www.yelp.com/biz/pho-hoa-noodle-soup-minneapolis?adjust_creative=P1RJNSLd83EWzgeA0sG62A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=P1RJNSLd83EWzgeA0sG62A,44.9582142,-93.2780158,"2450 Nicollet Ave S Minneapolis, MN 55404",(612) 870-8000,"['Vietnamese', 'Noodles']",['delivery'],3.5,149
417,vOtz5Jx_GumbW-bFrvCJIA,Brim,https://s3-media2.fl.yelpcdn.com/bphoto/bmafzgHp0dI9BRmDiVAdWA/o.jpg,https://www.yelp.com/biz/brim-minneapolis?adjust_creative=P1RJNSLd83EWzgeA0sG62A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=P1RJNSLd83EWzgeA0sG62A,44.948593,-93.304812,"2919 Knox Avenue St Minneapolis, MN 55408",(612) 261-0506,"['American (New)', 'Gluten-Free', 'Wine Bars']",['delivery'],4.0,53
418,OSkhR25mcQYseUIilqeftw,Chin Dian Kitchen,https://s3-media1.fl.yelpcdn.com/bphoto/52h6RCXxfqzWqlSSYcl4Rg/o.jpg,https://www.yelp.com/biz/chin-dian-kitchen-minneapolis?adjust_creative=P1RJNSLd83EWzgeA0sG62A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=P1RJNSLd83EWzgeA0sG62A,44.9913124329276,-93.2305800159733,"1500 E Hennepin Ave Minneapolis, MN 55414",(612) 676-1818,"['Chinese', 'Asian Fusion', 'Malaysian']","['delivery', 'pickup']",3.5,132
419,I2X0Tdq9MzrJCdcMEfgnig,Dan Kelly's Pub,https://s3-media2.fl.yelpcdn.com/bphoto/foXKRUruPMLpLq1iB4KzeA/o.jpg,https://www.yelp.com/biz/dan-kellys-pub-minneapolis?adjust_creative=P1RJNSLd83EWzgeA0sG62A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=P1RJNSLd83EWzgeA0sG62A,44.9756542593241,-93.269205763936,"212 S 7th St Minneapolis, MN 55402",(612) 333-2644,"['Pubs', 'Sandwiches', 'Burgers']",['delivery'],4.0,82
420,yK7MIy_qeb6CFba-ojpRLg,Patty Wagon,https://s3-media3.fl.yelpcdn.com/bphoto/aiqDOMmvGyWJZNV1Dyt3mw/o.jpg,https://www.yelp.com/biz/patty-wagon-minneapolis?adjust_creative=P1RJNSLd83EWzgeA0sG62A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=P1RJNSLd83EWzgeA0sG62A,44.8926467895508,-93.2785034179688,"6042 Nicollet Ave Minneapolis, MN 55419",(612) 861-5500,"['Burgers', 'Sandwiches', 'Salad']",['delivery'],4.0,89
421,umf9jGY6meGF15UDiR2oMA,Monte Carlo,https://s3-media1.fl.yelpcdn.com/bphoto/y7-G6uuKI23fe0QVtLsUGw/o.jpg,https://www.yelp.com/biz/monte-carlo-minneapolis?adjust_creative=P1RJNSLd83EWzgeA0sG62A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=P1RJNSLd83EWzgeA0sG62A,44.98472,-93.27174,"219 3rd Ave N Minneapolis, MN 55401",(612) 333-5900,['Steakhouses'],['delivery'],3.0,235
422,jWddX5jNDgVP-KUZJhH0pQ,Lyons Pub,https://s3-media2.fl.yelpcdn.com/bphoto/kLwLq_c35I1i3dXYtN_igg/o.jpg,https://www.yelp.com/biz/lyons-pub-minneapolis?adjust_creative=P1RJNSLd83EWzgeA0sG62A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=P1RJNSLd83EWzgeA0sG62A,44.978663,-93.2727761,"16 S 6th St Minneapolis, MN 55402",(612) 333-6612,"['Pubs', 'Breakfast & Brunch', 'American (Traditional)']",['delivery'],3.5,137
423,NZuJ3qWGyk7dDV0cBZmmwQ,The Loop - Minneapolis,https://s3-media4.fl.yelpcdn.com/bphoto/T2At39srZzFehTpJgFG2LQ/o.jpg,https://www.yelp.com/biz/the-loop-minneapolis-minneapolis?adjust_creative=P1RJNSLd83EWzgeA0sG62A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=P1RJNSLd83EWzgeA0sG62A,44.98744,-93.27588,"606 Washington Ave N Minneapolis, MN 55401",(612) 340-0010,['American (New)'],"['pickup', 'delivery']",3.0,214
424,BMXkkuKFelMudxh-ZIj3NA,Dandelion Kitchen,https://s3-media2.fl.yelpcdn.com/bphoto/XUJiB1PBAOiOgiHf8HCj_g/o.jpg,https://www.yelp.com/biz/dandelion-kitchen-minneapolis?adjust_creative=P1RJNSLd83EWzgeA0sG62A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=P1RJNSLd83EWzgeA0sG62A,44.97516,-93.27148,"Minneapolis, MN 55402",(612) 323-7995,"['American (New)', 'Food Trucks']",[],4.5,37
425,nOqNDjhbQcH9xHVgqqcJdA,Bagu Sushi & Thai,https://s3-media4.fl.yelpcdn.com/bphoto/jFsoSGQt3BGYelrNwKX4eA/o.jpg,https://www.yelp.com/biz/bagu-sushi-and-thai-minneapolis?adjust_creative=P1RJNSLd83EWzgeA0sG62A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=P1RJNSLd83EWzgeA0sG62A,44.916451988301,-93.262424237183,"4741 Chicago Ave S Minneapolis, MN 55407",(612) 823-5254,"['Sushi Bars', 'Japanese', 'Thai']",['pickup'],3.5,170
426,kVrPuXkwm_DSt3kX0kTERg,Marhaba Mediterranean Grill,https://s3-media2.fl.yelpcdn.com/bphoto/Hl9300oocIutb1Yh6jqkTQ/o.jpg,https://www.yelp.com/biz/marhaba-mediterranean-grill-minneapolis-2?adjust_creative=P1RJNSLd83EWzgeA0sG62A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=P1RJNSLd83EWzgeA0sG62A,44.9516448974609,-93.2775192260742,"2801 Nicollet Ave S Minneapolis, MN 55408",(612) 870-7871,"['Buffets', 'Middle Eastern', 'Mediterranean']","['delivery', 'pickup']",4.0,78
427,8uZnSGgCH1eo1r81S_xOOg,Lake Harriet Pizza,https://s3-media2.fl.yelpcdn.com/bphoto/XpuLGwKswnqmjNbRbVUmUQ/o.jpg,https://www.yelp.com/biz/lake-harriet-pizza-minneapolis?adjust_creative=P1RJNSLd83EWzgeA0sG62A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=P1RJNSLd83EWzgeA0sG62A,44.9119615,-93.308501,"5009 Penn Ave S Minneapolis, MN 55419",(612) 920-7717,['Pizza'],[],4.0,68
428,DrTrb5Bf4gxideYRdeSKvg,The Matchbox Coffee Shop,https://s3-media2.fl.yelpcdn.com/bphoto/DVpbdd7hshDAfINyl7GQzg/o.jpg,https://www.yelp.com/biz/the-matchbox-coffee-shop-minneapolis?adjust_creative=P1RJNSLd83EWzgeA0sG62A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=P1RJNSLd83EWzgeA0sG62A,45.00129,-93.26638,"1306 2nd St NE Minneapolis, MN 55413",(612) 259-0069,"['Coffee & Tea', 'Breakfast & Brunch']",[],4.5,35
429,9qGxjuQdboDHwbUI3BDAbQ,Normandy Kitchen Cafe & Bar,https://s3-media3.fl.yelpcdn.com/bphoto/t9LudGKDuIZrgEW6Mrc_tA/o.jpg,https://www.yelp.com/biz/normandy-kitchen-cafe-and-bar-minneapolis?adjust_creative=P1RJNSLd83EWzgeA0sG62A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=P1RJNSLd83EWzgeA0sG62A,44.9731483459473,-93.2674179077148,"405 8th St S Minneapolis, MN 55404",(612) 370-1400,"['American (Traditional)', 'French', 'British']",['delivery'],3.5,94
430,nVJoUi1HRoFh1XyVHw1zRQ,Pad Ga Pow,https://s3-media4.fl.yelpcdn.com/bphoto/6_zGschFntUeAfs-grZ5Fg/o.jpg,https://www.yelp.com/biz/pad-ga-pow-minneapolis?adjust_creative=P1RJNSLd83EWzgeA0sG62A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=P1RJNSLd83EWzgeA0sG62A,44.9763031005859,-93.2744216918945,"811 LaSalle Ave Ste 207 Minneapolis, MN 55402",(612) 332-0260,"['Thai', 'Desserts', 'Noodles']",['delivery'],4.0,65
431,PpKOxo0awBZDNZzRPWJaMw,Prime Deli & Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/g0IiiuZE4046C0N2ElShTg/o.jpg,https://www.yelp.com/biz/prime-deli-and-restaurant-minneapolis?adjust_creative=P1RJNSLd83EWzgeA0sG62A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=P1RJNSLd83EWzgeA0sG62A,44.9489703131359,-93.3332651335976,"4224 Minnetonka Blvd Minneapolis, MN 55416",(952) 303-5813,"['Kosher', 'Delis']",['delivery'],4.0,54
432,t7gn19eWdWLOUzRvmjV1Jg,Zelino Deli,https://s3-media2.fl.yelpcdn.com/bphoto/r9TAc7G4QczGSz9RiRxu_A/o.jpg,https://www.yelp.com/biz/zelino-deli-minneapolis?adjust_creative=P1RJNSLd83EWzgeA0sG62A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=P1RJNSLd83EWzgeA0sG62A,44.9750621,-93.273612,"831 Nicollet Mall Minneapolis, MN 55402",(612) 333-7000,"['Delis', 'Soup', 'Sandwiches']","['delivery', 'pickup']",4.5,31
