,googleplacesid,name,latitude,longitude,address,rating,reviews,price,icon,photos
369,ChIJ7cm91JQts1IRxEnKvw4pjKc,La Colonia Restaurant,45.0101394,-93.2471084,"2205 Central Ave NE, Minneapolis, MN 55418, United States",4.1,433,2,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/105495094920805240102"">Nhou Xiong</a>']]"
370,ChIJQYx60PQts1IRpcUrEiYm9iw,Grumpy's Bar,45.01011200000001,-93.261797,"2200 4th St NE, Minneapolis, MN 55418, United States",4.5,610,1,https://maps.gstatic.com/mapfiles/place_api/icons/bar-71.png,"[['<a href=""https://maps.google.com/maps/contrib/108046400494660708872"">Grumpy&#39;s Bar (Northeast)</a>']]"
371,ChIJlbKxZgQo9ocRiWiNCMRQewA,Ingebretsen's Scandinavian Gifts & Foods,44.9481607,-93.2510257,"1601 E Lake St, Minneapolis, MN 55407, United States",4.7,225,1,https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,"[['<a href=""https://maps.google.com/maps/contrib/116150465225903352583"">Jessica Brouillette</a>']]"
372,ChIJ4yGf3ZYys1IR1xRmsgPQKHw,McCormick & Schmick's Seafood & Steaks,44.9751585,-93.2739651,"800 Nicollet Mall, Minneapolis, MN 55402, United States",4.3,610,3,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/110597728136223946876"">Jonathan Bates</a>']]"
373,ChIJu6NRo3Ao9ocREOUvdtHiNEY,Mei Inn,44.92641649999999,-93.2520421,"4215 Bloomington Ave, Minneapolis, MN 55407, United States",4.4,269,1,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/106369827263243566224"">Javi Arji</a>']]"
374,ChIJDX4EYdcm9ocR_R6dfIm4lE0,Arezzo Ristorante,44.910863,-93.32871600000001,"5057 France Ave S, Minneapolis, MN 55410, United States",4.5,206,2,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/106266086813458012174"">A Google User</a>']]"
375,ChIJ8f31uDAts1IRbFEPfiC4U-U,Soberfish,44.9626022,-93.2332632,"2627 E Franklin Ave, Minneapolis, MN 55406, United States",4.3,769,2,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/110963648807521984150"">A Google User</a>']]"
376,ChIJBxlKKHgts1IRfsYw4SypjwU,Rusty Taco,44.9891952,-93.2523911,"522 E Hennepin Ave, Minneapolis, MN 55414, United States",4.4,967,1,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/102923035322262162365"">Shawn Karber</a>']]"
377,ChIJJc42z_An9ocRQXabkiWWZ5c,Taqueria Victor Hugo #2,44.897717,-93.27777499999999,"5801 Nicollet Ave, Minneapolis, MN 55419, United States",4.6,156,1,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/102278517149331409279"">A Google User</a>']]"
378,ChIJ807tNtgm9ocRUDgA84O_cIs,Sotarol Asian Kitchen,44.9122448,-93.3273972,"5005 Ewing Ave S, Minneapolis, MN 55410, United States",4,207,2,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/104791678003738962678"">Nikolina Erickson-Gunther</a>']]"
379,ChIJsROxNKAn9ocRov8w-M6cMec,Tap Society,44.9197686,-93.28420159999999,"4555 Grand Ave S, Minneapolis, MN 55419, United States",4.4,286,2,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/100448849354960877318"">Trey Cranson</a>']]"
380,ChIJVVUFENEp9ocRvxDuSgM3Sxc,The Bungalow Club,44.948605,-93.211278,"4300 E Lake St, Minneapolis, MN 55406, United States",4.7,194,2,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/106556137092558777115"">A Google User</a>']]"
381,ChIJXaSgL7gys1IR2XJTlKVwMjo,Reverie Cafe + Bar,44.9393726,-93.2527106,"1517 E 35th St, Minneapolis, MN 55407, United States",4.7,273,1,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/112524612524469989986"">Reverie Cafe + Bar</a>']]"
382,ChIJ5_Luczcts1IR-jxVE6HUDug,Animales Barbeque Co.,44.9994389,-93.2509839,"1121 Quincy St NE, Minneapolis, MN 55413, United States",4.4,68,1,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/105119224480033703806"">A Google User</a>']]"
383,ChIJV3noujAts1IR76AlNpn5fo0,Code Blu Coffee,44.9629515,-93.2333888,"2620 E Franklin Ave, Minneapolis, MN 55406, United States",4.9,178,1,https://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png,"[['<a href=""https://maps.google.com/maps/contrib/114276504114976023368"">Rob Liebhart</a>']]"
384,ChIJkUYYXQEts1IRnNSEDm6C7ck,Potter's Pasties & Pies,44.9876646,-93.2260376,"1820 Como Ave SE, Minneapolis, MN 55414, United States",4.5,126,1,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/117190807790260876442"">Potter&#39;s Pasties &amp; Pies</a>']]"
385,ChIJaRkXBIAn9ocR2S96WQGzcGA,Kinhdo Restaurant,44.9520787,-93.29809139999999,"2755 Hennepin Ave, Minneapolis, MN 55408, United States",4.5,322,2,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/116781656496629477535"">Matthew Erickson</a>']]"
386,ChIJU7nzXI8ys1IR_zOB-GBh8JA,Tullibee,44.9847434,-93.2724843,"300 N Washington Ave, Minneapolis, MN 55401, United States",4.4,311,2,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/114461771676440649322"">A Google User</a>']]"
387,ChIJaUDU_pMys1IRDNA99MbiRaQ,CRAVE American Kitchen & Sushi Bar (LaSalle Plaza - Minneapolis),44.976479,-93.276507,"825 Hennepin Ave, Minneapolis, MN 55402, United States",4.1,1136,2,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/100988164883803245522"">Andrew Sincebaugh</a>']]"
388,ChIJd1nAeYgn9ocRKDlrU21f29I,Egg and I,44.9510075,-93.288349,"2828 Lyndale Ave S, Minneapolis, MN 55408, United States",4.4,637,1,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/103020568568263614812"">Egg and I</a>']]"
389,ChIJGULmGF8ts1IRw6arxpOsltQ,Segue Coffee,44.968991,-93.25787539999999,"811 11th Ave S, Minneapolis, MN 55404, United States",4.7,175,1,https://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png,"[['<a href=""https://maps.google.com/maps/contrib/102538931859468116417"">Shauna Valdez</a>']]"
390,ChIJN2kJ6m8o9ocRDRCPIr4LpVg,Hamburguesas El Gordo,44.9271383,-93.24695609999999,"4157 Cedar Ave, Minneapolis, MN 55407, United States",4.3,901,1,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/108411984250742101091"">A Google User</a>']]"
391,ChIJm8CrsGYts1IRxqC2pOiCWro,Wasabi Sushi Fusion,44.9762505,-93.2558282,"903 S Washington Ave 2nd floor, Minneapolis, MN 55415, United States",4.2,483,2,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/109461189155099292139"">Kevin Krech</a>']]"
392,ChIJPYQpgTgm9ocRQfnhZC2ZlJ0,Scott Ja-Mama's,44.9038881,-93.2784317,"3 W Diamond Lake Rd, Minneapolis, MN 55419, United States",4.7,181,1,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/106228808977857413565"">Lee Troska</a>']]"
393,ChIJpVLNg4Yn9ocRnhnZ19b02jc,Morrissey's Irish Pub,44.9482507,-93.29134649999999,"913 W Lake St, Minneapolis, MN 55408, United States",4.4,497,2,https://maps.gstatic.com/mapfiles/place_api/icons/bar-71.png,"[['<a href=""https://maps.google.com/maps/contrib/117022133947288048128"">Tim Esh</a>']]"
394,ChIJGXjrA8An9ocRX1PClPPpkMs,Cocina Latina,44.9342809,-93.27830619999999,"3764 Nicollet Ave, Minneapolis, MN 55409, United States",4.3,259,1,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/111965918242239311668"">Jill Tangney</a>']]"
395,ChIJLzyBIRko9ocROOV-elKdmNc,Pineda Tacos,44.9486539,-93.2409785,"2130 E Lake St, Minneapolis, MN 55407, United States",4.3,384,1,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/115124896665099699091"">Patrick Kelly</a>']]"
396,ChIJE_ZWQRkzs1IRJnykmgCtPdA,La Mesa,44.9746575,-93.30691159999999,"230 Cedar Lake Rd S, Minneapolis, MN 55405, United States",4.5,132,2,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/103204387267459023963"">Jana B</a>']]"
397,ChIJHUgbiSMo9ocRoZA8sXHtL1w,Midori's Floating World Cafe,44.9481254,-93.23349929999999,"2629 E Lake St #1925, Minneapolis, MN 55406, United States",4.5,256,2,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/107061852621218933036"">Midori&#39;s Floating World Cafe</a>']]"
398,ChIJO5zSP2cys1IR5WYlDVAJUyU,Sikora's Polish Market,45.0049777,-93.2574114,"1625 Washington St NE, Minneapolis, MN 55413, United States",4.8,254,2,https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,"[['<a href=""https://maps.google.com/maps/contrib/113465287654474985942"">Sikora&#39;s Polish Market &amp; Deli</a>']]"
399,ChIJidJM_ngts1IRUqlvArGcQmY,The Stray Dog,44.9887863,-93.25492729999999,"401 E Hennepin Ave, Minneapolis, MN 55414, United States",4.5,542,2,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/103638166461260018400"">A Google User</a>']]"
400,ChIJz0hZnvYxs1IRCATRX6Vk6YA,Tori 44 - Ramen,45.035315,-93.3088662,"2203 N 44th Ave, Minneapolis, MN 55412, United States",4.4,361,2,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/114839979973333976560"">Yana Podolyanchuk</a>']]"
401,ChIJX_EOUSwo9ocROJKb5SwL-YU,International Cuisine Bar and Grill,44.94854780000001,-93.2210925,"3508 E Lake St, Minneapolis, MN 55406, United States",4.4,243,2,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/105393148891784402564"">mrisco26</a>']]"
402,ChIJ5Qk5Q7Uys1IRjeqXCm3QTdo,Rainbow Chinese Restaurant and Bar,44.9525,-93.27749999999999,"2739 Nicollet Ave, Minneapolis, MN 55408, United States",4.3,362,2,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/114269091824758502673"">Mary S</a>']]"
403,ChIJZyM0fMwzs1IRlUq1-hQ__08,The Lowry Cafe,45.013085,-93.30871,"2207 Lowry Ave N, Minneapolis, MN 55411, United States",4.4,411,2,https://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png,"[['<a href=""https://maps.google.com/maps/contrib/105299198875896503731"">The Lowry Cafe</a>']]"
404,ChIJDdGbytUys1IRI8uymz1n1jg,Soho Cafe,44.956124,-93.29666999999999,"2532 Hennepin Ave, Minneapolis, MN 55405, United States",4.5,261,1,https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,"[['<a href=""https://maps.google.com/maps/contrib/109263473445288670657"">Soho Cafe Inc</a>']]"
405,ChIJJ1KuH78ys1IR_5MdCcafxLQ,The Nicollet Diner,44.9678578,-93.2780664,"1428 Nicollet Ave, Minneapolis, MN 55403, United States",4,2514,2,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/105095235811833197205"">Pablo Cayetano Errazuriz</a>']]"
406,ChIJvTIybgYts1IRUFeenp9_E3g,Black Coffee and Waffle Bar,44.98771259999999,-93.2301387,"1500 Como Ave SE, Minneapolis, MN 55414, United States",4,653,2,https://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png,"[['<a href=""https://maps.google.com/maps/contrib/115283129135879718528"">Kambiz Motamedi</a>']]"
407,ChIJKfEBPPUn9ocRfeBZNdB5pMs,Marhaba Grill,44.9518012,-93.2774395,"2801 Nicollet Ave, Minneapolis, MN 55408, United States",4.3,689,2,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/106322667186801732742"">Marhaba</a>']]"
408,ChIJXYwlbpEys1IRsIvOH7UV0qM,The Depot Tavern,44.978429,-93.2757295,"17 N 7th St, Minneapolis, MN 55403, United States",4.2,412,2,https://maps.gstatic.com/mapfiles/place_api/icons/bar-71.png,"[['<a href=""https://maps.google.com/maps/contrib/102737249948140211765"">The Depot Tavern</a>']]"
409,ChIJOfP6t34n9ocRUXIY_JtsWI0,Amore Uptown,44.9482133,-93.3022561,"1601 W Lake St, Minneapolis, MN 55408, United States",4.3,586,2,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/103483163557795587225"">Mike Wegter</a>']]"
410,ChIJ5TD1N3obuRURx3GQUqEotLo,Red Sea,20.280232,38.512573,Red Sea,4.5,18903,2,https://maps.gstatic.com/mapfiles/place_api/icons/geocode-71.png,"[['<a href=""https://maps.google.com/maps/contrib/108239778805830706312"">Alhadi Abdullah</a>']]"
411,ChIJh5Kb_tgzs1IRgObcYUrp9Nc,Kieran's Kitchen Northeast,45.00156279999999,-93.2701258,"117 14th Ave NE, Minneapolis, MN 55413, United States",4.8,142,2,https://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png,"[['<a href=""https://maps.google.com/maps/contrib/107433558086221385352"">A Google User</a>']]"
412,ChIJxdwXGfAm9ocRLq_SAG2k_hE,Book Club,44.9045446,-93.30843639999999,"5411 Penn Ave S, Minneapolis, MN 55419, United States",4.3,447,2,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/116911671595513586454"">A Google User</a>']]"
413,ChIJycvf4LUys1IRsKnvjlAgwHc,Pho Hoa Noodle Soup,44.9575691,-93.27851869999999,"2450 Nicollet Ave, Minneapolis, MN 55404, United States",4.3,778,1,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/100652635458176499984"">Noah Vang Channel</a>']]"
414,ChIJqes_IZUys1IRSpQKHzpmXpw,Buca di Beppo Italian Restaurant,44.9739483,-93.28003849999999,"1204 Harmon Pl, Minneapolis, MN 55403, United States",4.3,952,2,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/118205592425885546122"">Kyle Martin</a>']]"
415,ChIJh2ZOz0go9ocRjnDY5OohwpQ,Mesob Ethiopian Restaurant,44.931671,-93.226394,"3915 Hiawatha Ave, Minneapolis, MN 55406, United States",4.7,192,2,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/115583858428424827370"">A Google User</a>']]"
416,ChIJFSQHYj8us1IRNn0wJbyibWU,Tasty Pizza - Hangar 45,45.0506283,-93.2485263,"875 45th Ave NE, Minneapolis, MN 55421, United States",4.4,565,2,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/104676876096187477048"">Tasty Pizza</a>']]"
417,ChIJfRm_Efwo9ocRn6fhpVlRqvo,Town Hall Lanes,44.911846,-93.222454,"5019 S 34th Ave, Minneapolis, MN 55417, United States",4.5,839,2,https://maps.gstatic.com/mapfiles/place_api/icons/bar-71.png,"[['<a href=""https://maps.google.com/maps/contrib/109648809036176001838"">Town Hall Lanes</a>']]"
418,ChIJL2V8T38n9ocRf5zrrJFU3Ko,Mesa Pizza Uptown,44.94850479999999,-93.29938059999999,"1440 W Lake St, Minneapolis, MN 55408, United States",4.4,519,1,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/114717713239381270800"">Chris Sullivan</a>']]"
419,ChIJeXu2VGsm9ocRXU4iEFSlzzw,"The Patty Wagon, Best Burgers in South Minneapolis",44.8926872,-93.278604,"6042 Nicollet Ave, Minneapolis, MN 55419, United States",4.4,471,1,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/107665803766083058795"">A Google User</a>']]"
420,ChIJZ9N75WQn9ocRbessOAPmhAA,Brim,44.948589,-93.304811,"2919 Knox Ave S, Minneapolis, MN 55408, United States",4.4,83,1,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/104124524708310293492"">A Google User</a>']]"
421,ChIJQxP5mJkys1IRQpUwWDeW1QI,Dan Kelly's Pub,44.9756295,-93.26889159999999,"212 S 7th St, Minneapolis, MN 55402, United States",4.1,511,2,https://maps.gstatic.com/mapfiles/place_api/icons/bar-71.png,"[['<a href=""https://maps.google.com/maps/contrib/109199208270302522139"">Drew Weltin</a>']]"
422,ChIJlT0LsdQn9ocR4MpC0xFDdgE,BaGu Sushi & Thai,44.916414,-93.2623059,"4741 Chicago Ave, Minneapolis, MN 55407, United States",4.3,316,2,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/103162092081064536324"">Derick Hildebrandt</a>']]"
424,ChIJK9u4Cncys1IRMl3ugp9fwqw,Matchbox Coffee Shop,45.0012425,-93.26634,"1306 NE 2nd St, Minneapolis, MN 55413, United States",4.7,116,1,https://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png,"[['<a href=""https://maps.google.com/maps/contrib/113889585318593589875"">Eric M</a>']]"
425,ChIJY1w39YUys1IRMdvKbP6rZoE,The Monte Carlo,44.9847374,-93.2717282,"219 3rd Ave N, Minneapolis, MN 55401, United States",4.5,763,3,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/101994520246454588262"">Steve Pelletier</a>']]"
426,ChIJkxLkjgcts1IROIWds-oBhwM,Chin Dian Kitchen,44.9912992,-93.2305992,"1500 E Hennepin Ave, Minneapolis, MN 55414, United States",4.3,204,2,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/108635124554347586525"">Karl Smith</a>']]"
427,ChIJt2yxbIkys1IRAuDBAqj1x7g,The Loop - Minneapolis,44.9872805,-93.27614179999999,"606 N Washington Ave #100, Minneapolis, MN 55401, United States",4,447,2,https://maps.gstatic.com/mapfiles/place_api/icons/bar-71.png,"[['<a href=""https://maps.google.com/maps/contrib/102864100855236458924"">Mickey Jervin</a>']]"
429,ChIJJ1OBzfwm9ocR0mHHr1Tk7bM,Lake Harriet Pizza,44.912017,-93.30838399999999,"5009 Penn Ave S, Minneapolis, MN 55419, United States",4.5,87,3,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/117478739673685784571"">Lake Harriet Pizza</a>']]"
430,ChIJL6b9ad8n9ocR5MQw8mMFhQw,R. A. MacSammy's Elbow Room,44.9160031,-93.26317540000001,"735 E 48th St, Minneapolis, MN 55417, United States",4.6,120,3,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/105972398816369367140"">A Google User</a>']]"
431,ChIJ8a3Dkpgys1IR-RgoWtiMcyU,Normandy Kitchen,44.9733333,-93.2675,"405 S 8th St, Minneapolis, MN 55404, United States",4,260,2,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/104257961661535046048"">John Steenis</a>']]"
432,ChIJhyeUmlYn9ocR4eDpalKY9nM,Prime Deli & Restaurant,44.9489197,-93.3332375,"4224 Minnetonka Blvd, Minneapolis, MN 55416, United States",4.7,250,2,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/106427084616118666516"">Prime Deli &amp; Restaurant</a>']]"
433,ChIJF2zF-JMys1IRkCtIZO7AWr8,Rock Bottom Restaurant & Brewery,44.9764446,-93.2765934,"825 Hennepin Ave #125, Minneapolis, MN 55402, United States",4,349,2,https://maps.gstatic.com/mapfiles/place_api/icons/bar-71.png,"[['<a href=""https://maps.google.com/maps/contrib/111124173631834857754"">Alex Smit</a>']]"
434,ChIJSRQF5JYys1IR9TfMyO0vUEw,Zelino Deli,44.9750278,-93.2736163,"831 Nicollet Mall, Minneapolis, MN 55402, United States",4,11,2,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/118390984878965859406"">A Google User</a>']]"
435,ChIJY80bT5oys1IR7Vx6ZcODqO8,Sorrento Cucina,44.9764681,-93.2701441,"Northstar Center West, 625 S Marquette Ave, Minneapolis, MN 55402, United States",4.5,88,1,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/104017774850392039181"">Trieu Nguyen</a>']]"
436,ChIJsZyJ9JAys1IR-vDKzbkzOxk,Lyon's Pub,44.97862,-93.272803,"16 South 6th St, Minneapolis, MN 55402, United States",4.4,695,2,https://maps.gstatic.com/mapfiles/place_api/icons/bar-71.png,"[['<a href=""https://maps.google.com/maps/contrib/108738605481544047688"">Lyon&#39;s Pub</a>']]"
437,ChIJOUUrQXgts1IRjrXXREpS17Q,Gardens of Salonica,44.9897222,-93.2536111,"19 5th St NE, Minneapolis, MN 55413, United States",4.4,235,2,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/104021190475166868637"">Scottie Tuska</a>']]"
438,ChIJEdIYRc8zs1IRcw3Sm6envqc,Tooties On Lowry,45.01341,-93.3150368,"2706 Lowry Ave N, Minneapolis, MN 55411, United States",4.5,476,1,https://maps.gstatic.com/mapfiles/place_api/icons/bar-71.png,"[['<a href=""https://maps.google.com/maps/contrib/115989872897762208437"">Nancy Cerkvenik</a>']]"
439,ChIJzTMQdJoys1IRJ_pOmlbeSJw,Sprout Salad Company,44.9779855,-93.2705263,"555 Nicollet Mall #295, Minneapolis, MN 55402, United States",4.5,42,1,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/116764452819047887058"">Sprout Salad Company</a>']]"
440,ChIJBaJzd70ys1IRaexB4quip9k,Monello,44.9713296,-93.272836,"1115 2nd Ave S, Minneapolis, MN 55403, United States",4.3,254,3,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/111179819549088358145"">Bobby Khan</a>']]"
441,ChIJWcUku0co9ocRYBcO_QRpXio,Cardinal Restaurant and Bar,44.9342243,-93.2299658,"2920 E 38th St, Minneapolis, MN 55406, United States",4.4,838,1,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/112371459355460006729"">melanie nilsen</a>']]"
442,ChIJHTy6yJYys1IRRrDOsbyu0O4,Pad Ga Pow,44.9759766,-93.274523,"811 Lasalle Ave #207, Minneapolis, MN 55402, United States",4.6,133,1,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/107766994062432633407"">Praveen Jaikumar</a>']]"
443,ChIJQxhqeCAzs1IR-U5YASyaOPs,Snack Bar,44.9895629,-93.2787922,"800 N Washington Ave, Minneapolis, MN 55401, United States",4.7,62,1,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/110081804331519082490"">Bryan Woelfel</a>']]"
444,ChIJXaZBhpkys1IRVCM2yAM4QlY,La Loma Tamales-North Star,44.9765825,-93.2692811,"608 2nd Ave S, Minneapolis, MN 55407, United States",4.6,92,1,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/110584114490968683148"">L. Anderson</a>']]"
445,ChIJDygzP20o9ocR6TzOXlAJJxI,Lucy's Market & Carry-Out (Ethiopian Restaurant),44.9342741,-93.2471963,"3749 Cedar Ave, Minneapolis, MN 55407, United States",4.8,133,2,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/117687140695487656840"">Abhishek Reddy Chamakura</a>']]"
446,ChIJ1xUTTSwp9ocRVGs_V1M1n0M,Mill City Tavern,44.8797611,-93.2068196,"Terminal 1, 4300 Glumack Dr, St Paul, MN 55111, United States",3.2,145,2,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/110247471112053097178"">Izet Kapetanovic</a>']]"
447,ChIJb5ygpBgts1IRULK9VCs1pfk,Bona Vietnamese Restaurant,44.97375,-93.22631849999999,"815 SE Washington Ave, Minneapolis, MN 55414, United States",4.1,315,1,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/102935707302830364039"">Garrio Harrison</a>']]"
448,ChIJAy-a4E8o9ocR1XNyac17sQ4,Chicago's Taste Authority,44.926683,-93.22672,"3101 E 42nd St, Minneapolis, MN 55406, United States",4.4,718,1,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/101307493959027510610"">Stephen Buckeye</a>']]"
449,ChIJdwI3jWMts1IRZ1tPjIYIpuo,Kindee Thai Restaurant,44.9780424,-93.2567601,"719 S 2nd St, Minneapolis, MN 55401, United States",4,423,2,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/115743591769643475555"">Kindee Thai Restaurant</a>']]"
450,ChIJP19AyX4ts1IRgll9l0HR8lk,Honey,44.9877215,-93.2575801,"205 E Hennepin Ave, Minneapolis, MN 55414, United States",4.2,526,2,https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,"[['<a href=""https://maps.google.com/maps/contrib/101056362970679449539"">Dallas Taylor</a>']]"
451,ChIJp9M7-oEn9ocRCxZ0yRtRrA8,Sushi Tango,44.9472392,-93.2972772,"3001 Hennepin Ave S, Minneapolis, MN 55408, United States",3.8,448,2,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/112479973413506510376"">A Google User</a>']]"
